Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank,Average_Rank,Rank_Difference
postal_code_M8D,0.0,0.0,826,-0.2978329771634944,0.2978329771634944,712,-0.0376333715925945,0.0376333715925945,1355,964.3333333333334,643
postal_code_V6A,0.0,0.0,1506,-0.2882962849369914,0.2882962849369914,766,-0.34858256059373843,0.34858256059373843,624,965.3333333333334,882
postal_code_V1Q,0.0,0.0,1212,-0.2389725460238521,0.2389725460238521,1112,-0.3754560030979484,0.3754560030979484,576,966.6666666666666,636
postal_code_G5F,0.0,0.0,2014,-0.43087761045569684,0.43087761045569684,292,-0.36472915344509677,0.36472915344509677,596,967.3333333333334,1722
postal_code_V4N,0.0,0.0,1514,-0.2963631734604177,0.2963631734604177,719,-0.32188593239913477,0.32188593239913477,678,970.3333333333334,836
postal_code_M6V,0.0,0.0,955,-0.2688420663175946,0.2688420663175946,891,-0.1460360820344798,0.1460360820344798,1066,970.6666666666666,175
postal_code_S3X,0.0,0.0,1594,0.445083765132936,0.445083765132936,272,0.15152283508431288,0.15152283508431288,1054,973.3333333333334,1322
postal_code_C4K,0.0,0.0,2441,0.5792875261982581,0.5792875261982581,146,0.5367147366694,0.5367147366694,343,976.6666666666666,2295
postal_code_P9W,0.0,0.0,762,-0.25204400242041486,0.25204400242041486,1003,-0.10828644554823692,0.10828644554823692,1170,978.3333333333334,408
postal_code_P3V,0.0,0.0,572,-0.22874022541761446,0.22874022541761446,1203,-0.11164857023091788,0.11164857023091788,1162,979.0,631
postal_code_P9U,0.0,0.0,760,0.2311045039580647,0.2311045039580647,1183,0.1732659167401556,0.1732659167401556,996,979.6666666666666,423
postal_code_E9B,0.0,0.0,2507,0.5877737479619685,0.5877737479619685,138,0.5766609405283385,0.5766609405283385,299,981.3333333333334,2369
postal_code_G9G,0.0,0.0,1950,-0.3428869567037994,0.3428869567037994,492,-0.40940834044832686,0.40940834044832686,504,982.0,1458
postal_code_R3M,0.0,0.0,685,0.33015220569614684,0.33015220569614684,535,0.0,0.0,1728,982.6666666666666,1193
postal_code_V7R,0.0,0.0,1347,-0.2524295729799532,0.2524295729799532,1000,-0.3594481416515284,0.3594481416515284,603,983.3333333333334,744
postal_code_S1D,0.0,0.0,1554,0.32015468831732435,0.32015468831732435,589,0.2559118359900551,0.2559118359900551,812,985.0,965
postal_code_A1Z,0.0,0.0,1510,0.5796267463118994,0.5796267463118994,145,0.055980197381106434,0.055980197381106434,1302,985.6666666666666,1365
postal_code_R4J,0.0,0.0,659,-0.320940629876958,0.320940629876958,585,0.0,0.0,1714,986.0,1129
postal_code_T8R,0.0,0.0,1165,-0.2874741612747177,0.2874741612747177,773,-0.15786101564911542,0.15786101564911542,1030,989.3333333333334,392
postal_code_H4P,0.0,0.0,2276,-0.436531591305596,0.436531591305596,283,-0.4739227605660576,0.4739227605660576,414,991.0,1993
postal_code_T2Z,0.0,0.0,1770,-0.31256373938445003,0.31256373938445003,628,-0.37421624414223265,0.37421624414223265,579,992.3333333333334,1191
postal_code_M5B,0.0,0.0,889,0.27053035731482844,0.27053035731482844,884,0.09336126584364626,0.09336126584364626,1206,993.0,322
postal_code_M5M,0.0,0.0,898,0.2750473966129328,0.2750473966129328,855,0.08454408604797192,0.08454408604797192,1231,994.6666666666666,376
postal_code_M6R,0.0,0.0,974,0.2134756787604813,0.2134756787604813,1337,0.32418849219110174,0.32418849219110174,674,995.0,663
postal_code_H2V,0.0,0.0,2230,0.5351073292988706,0.5351073292988706,184,0.3788051981142937,0.3788051981142937,572,995.3333333333334,2046
postal_code_G8W,0.0,0.0,1915,0.3437027417344365,0.3437027417344365,485,0.3686850277490243,0.3686850277490243,587,995.6666666666666,1430
postal_code_T2M,0.15233939572505478,0.15233939572505478,359,0.14961944476907685,0.14961944476907685,2011,0.352767459509919,0.352767459509919,619,996.3333333333334,1652
postal_code_C2I,0.0,0.0,2459,0.7884800013165769,0.7884800013165769,75,0.4337698747057965,0.4337698747057965,460,998.0,2384
postal_code_E3K,0.0,0.0,2595,0.8428750606766231,0.8428750606766231,51,0.5275184523551343,0.5275184523551343,351,999.0,2544
postal_code_N1I,0.0,0.0,879,-0.23155011982847185,0.23155011982847185,1176,-0.19440411159036589,0.19440411159036589,943,999.3333333333334,297
claim_type_Vandalism,-0.7584563136733415,0.7584563136733415,130,-0.09120655164363572,0.09120655164363572,2599,-0.6063481699613805,0.6063481699613805,269,999.3333333333334,2469
postal_code_R6T,0.0,0.0,1643,0.2862830354608769,0.2862830354608769,781,0.3751162291802318,0.3751162291802318,577,1000.3333333333334,1066
postal_code_P6R,0.0,0.0,729,-0.22513516773616163,0.22513516773616163,1232,-0.15485534057860106,0.15485534057860106,1040,1000.3333333333334,503
postal_code_V7E,0.0,0.0,1371,0.3648496510786945,0.3648496510786945,427,0.09603476082715824,0.09603476082715824,1204,1000.6666666666666,944
postal_code_A9K,0.0,0.0,858,-0.2958553833579138,0.2958553833579138,720,-0.01402328469858054,0.01402328469858054,1430,1002.6666666666666,710
postal_code_R1E,0.0,0.0,714,0.3353282042758911,0.3353282042758911,516,0.0,0.0,1779,1003.0,1263
postal_code_P3M,0.0,0.0,585,-0.2041742247814739,0.2041742247814739,1425,-0.1690885529779063,0.1690885529779063,1009,1006.3333333333334,840
postal_code_A7H,0.0,0.0,483,-0.3022510767974728,0.3022510767974728,686,0.0,0.0,1854,1007.6666666666666,1371
postal_code_P9X,0.0,0.0,763,-0.21976318912024992,0.21976318912024992,1283,-0.17834839307768235,0.17834839307768235,981,1009.0,520
postal_code_E4L,0.0,0.0,2613,0.8426397370977383,0.8426397370977383,53,0.5107986603708885,0.5107986603708885,364,1010.0,2560
postal_code_T9T,0.0,0.0,1237,0.24901760140972998,0.24901760140972998,1026,0.26903904533754214,0.26903904533754214,776,1013.0,461
postal_code_T7M,0.0,0.0,1252,-0.26172504919481204,0.26172504919481204,931,-0.23767085169892782,0.23767085169892782,858,1013.6666666666666,394
postal_code_P1Z,0.0,0.0,525,-0.21289044376402458,0.21289044376402458,1341,-0.10374962101814814,0.10374962101814814,1181,1015.6666666666666,816
postal_code_N8C,0.0,0.0,1050,-0.26435684871847803,0.26435684871847803,915,-0.14041680037684828,0.14041680037684828,1083,1016.0,168
postal_code_G5J,0.0,0.0,2017,0.3959894591856193,0.3959894591856193,363,0.32577881366479244,0.32577881366479244,669,1016.3333333333334,1654
postal_code_T3Z,0.0,0.0,1283,-0.2420043249531749,0.2420043249531749,1085,-0.31381207623289575,0.31381207623289575,696,1021.3333333333334,587
postal_code_P9C,0.0,0.0,790,-0.20913407666187941,0.20913407666187941,1374,-0.20951711185403005,0.20951711185403005,905,1023.0,584
postal_code_T9J,0.0,0.0,1205,-0.23302950965787425,0.23302950965787425,1165,-0.3097073020478723,0.3097073020478723,705,1025.0,500
postal_code_T7Z,0.0,0.0,1195,-0.23094461914178005,0.23094461914178005,1185,-0.3134123181558145,0.3134123181558145,698,1026.0,497
postal_code_S4M,0.0,0.0,1838,-0.3919473480139806,0.3919473480139806,371,-0.22824268178463475,0.22824268178463475,869,1026.0,1467
postal_code_P9K,0.0,0.0,751,0.20473392294812967,0.20473392294812967,1419,0.20676022995072296,0.20676022995072296,911,1027.0,668
postal_code_R8R,0.0,0.0,1686,0.5734898362613349,0.5734898362613349,151,0.07969257481596347,0.07969257481596347,1245,1027.3333333333333,1535
postal_code_P4J,0.0,0.0,540,0.20901219168122362,0.20901219168122362,1376,0.11014891660395254,0.11014891660395254,1166,1027.3333333333333,836
postal_code_G9E,0.0,0.0,1924,-0.31704822066911204,0.31704822066911204,602,-0.38701152089855856,0.38701152089855856,556,1027.3333333333333,1368
postal_code_R7B,0.0,0.0,1695,0.5885662328223078,0.5885662328223078,137,0.07711305865377947,0.07711305865377947,1251,1027.6666666666667,1558
postal_code_P1I,0.0,0.0,554,0.2311927687026348,0.2311927687026348,1179,0.03767748396702236,0.03767748396702236,1354,1029.0,800
postal_code_B6G,0.0,0.0,2096,0.4510178589454242,0.4510178589454242,267,0.29375019207905223,0.29375019207905223,726,1029.6666666666667,1829
postal_code_P6X,0.0,0.0,735,-0.18961699541854815,0.18961699541854815,1573,-0.2656542928696448,0.2656542928696448,783,1030.3333333333333,838
postal_code_S4Y,0.0,0.0,1846,0.4007941886677591,0.4007941886677591,356,0.21595117932228625,0.21595117932228625,890,1030.6666666666667,1490
postal_code_R4D,0.0,0.0,679,-0.2483029814106296,0.2483029814106296,1031,-0.030991810396870264,0.030991810396870264,1383,1031.0,704
postal_code_A3G,0.0,0.0,1243,0.29359780004825253,0.29359780004825253,734,0.12279196571240045,0.12279196571240045,1129,1035.3333333333333,509
postal_code_S8E,0.0,0.0,1865,0.4224939363525737,0.4224939363525737,307,0.1956174615731165,0.1956174615731165,939,1037.0,1558
postal_code_V6H,0.0,0.0,1372,-0.2823875082167122,0.2823875082167122,808,-0.19760703570993163,0.19760703570993163,932,1037.3333333333333,564
postal_code_R7C,0.0,0.0,1697,-0.34745730718601275,0.34745730718601275,469,-0.19104217742721835,0.19104217742721835,950,1038.6666666666667,1228
postal_code_P9T,0.0,0.0,759,-0.240015082711051,0.240015082711051,1105,-0.0735052468732036,0.0735052468732036,1257,1040.3333333333333,498
postal_code_R8A,0.0,0.0,1694,0.59978458987985,0.59978458987985,133,0.056682744505250786,0.056682744505250786,1297,1041.3333333333333,1561
postal_code_P9O,0.0,0.0,755,0.19255528617706227,0.19255528617706227,1541,0.24854954321061806,0.24854954321061806,830,1042.0,786
postal_code_L1D,0.0,0.0,2816,0.6478343981531361,0.6478343981531361,106,0.6938558292619423,0.6938558292619423,206,1042.6666666666667,2710
postal_code_N8P,0.0,0.0,1062,-0.23642605195269695,0.23642605195269695,1131,-0.196737883142656,0.196737883142656,936,1043.0,195
postal_code_B8O,0.0,0.0,2412,0.4823278286440352,0.4823278286440352,232,0.4168180677531715,0.4168180677531715,487,1043.6666666666667,2180
postal_code_P5V,0.0,0.0,496,0.15491449032137922,0.15491449032137922,1954,0.31941172604730594,0.31941172604730594,685,1045.0,1458
postal_code_S9N,0.0,0.0,1757,0.329276944901673,0.329276944901673,540,0.2421933501697029,0.2421933501697029,841,1046.0,1217
postal_code_N4C,0.0,0.0,1085,-0.27819717440002373,0.27819717440002373,831,-0.08813504914713824,0.08813504914713824,1223,1046.3333333333333,392
postal_code_E2R,0.0,0.0,2346,0.4950976918548642,0.4950976918548642,220,0.3772639747307536,0.3772639747307536,575,1047.0,2126
postal_code_S8S,0.0,0.0,1878,0.42961736504072817,0.42961736504072817,294,0.18229682952609588,0.18229682952609588,969,1047.0,1584
postal_code_V1W,0.0,0.0,1218,-0.22021707765422133,0.22021707765422133,1279,-0.3332986299088269,0.3332986299088269,653,1050.0,626
postal_code_T7R,0.0,0.0,1188,-0.2632434083126457,0.2632434083126457,919,-0.1532148449700089,0.1532148449700089,1048,1051.6666666666667,269
postal_code_A7C,0.0,0.0,713,-0.24487915510888067,0.24487915510888067,1058,-0.02960842949536908,0.02960842949536908,1385,1052.0,672
postal_code_M7B,0.0,0.0,939,-0.23713732302888668,0.23713732302888668,1122,-0.1330436328903664,0.1330436328903664,1104,1055.0,183
postal_code_T8Z,0.0,0.0,1171,0.24046385022468808,0.24046385022468808,1103,0.2157275006322376,0.2157275006322376,892,1055.3333333333333,279
postal_code_E4A,0.0,0.0,2606,0.5463907410020482,0.5463907410020482,178,0.5009029194200665,0.5009029194200665,383,1055.6666666666667,2428
postal_code_T4R,0.0,0.0,1275,0.21983746094194867,0.21983746094194867,1282,0.3562211362282866,0.3562211362282866,612,1056.3333333333333,670
postal_code_P7C,0.0,0.0,740,-0.23745373883258666,0.23745373883258666,1121,-0.05405391602243035,0.05405391602243035,1310,1057.0,570
postal_code_V9H,0.0,0.0,1417,0.2441901149323834,0.2441901149323834,1064,0.31587217694922143,0.31587217694922143,691,1057.3333333333333,726
postal_code_B2X,0.0,0.0,2969,0.9294610415785103,0.9294610415785103,25,0.7294794155098903,0.7294794155098903,178,1057.3333333333333,2944
postal_code_T5X,0.0,0.0,1330,-0.22685142855042562,0.22685142855042562,1222,-0.35068868062275527,0.35068868062275527,620,1057.3333333333333,710
postal_code_R3R,0.0,0.0,689,-0.23771198709906322,0.23771198709906322,1118,-0.03593814807998976,0.03593814807998976,1366,1057.6666666666667,677
postal_code_V8Q,-0.01534226561536633,0.01534226561536633,443,-0.15434426498383438,0.15434426498383438,1960,-0.27084886957234894,0.27084886957234894,773,1058.6666666666667,1517
postal_code_N8M,0.0,0.0,1059,0.23064680779043234,0.23064680779043234,1188,0.19837377622955205,0.19837377622955205,929,1058.6666666666667,259
postal_code_T9S,0.0,0.0,1236,-0.2132250318094435,0.2132250318094435,1339,-0.35601857727785285,0.35601857727785285,613,1062.6666666666667,726
postal_code_S2X,0.0,0.0,1620,-0.34747505360455766,0.34747505360455766,468,-0.13315354714062533,0.13315354714062533,1102,1063.3333333333333,1152
postal_code_G4F,0.0,0.0,2036,-0.3457233609252699,0.3457233609252699,476,-0.32180226154063285,0.32180226154063285,679,1063.6666666666667,1560
postal_code_M6X,0.0,0.0,935,0.2552396586879921,0.2552396586879921,978,0.0646834223356834,0.0646834223356834,1280,1064.3333333333333,345
postal_code_B3A,0.0,0.0,2952,0.9060434260689613,0.9060434260689613,35,0.6935925635723037,0.6935925635723037,207,1064.6666666666667,2917
postal_code_M4U,0.0,0.0,928,0.2531866153857606,0.2531866153857606,992,0.06647563231921676,0.06647563231921676,1278,1066.0,350
postal_code_N1A,0.0,0.0,872,-0.2167489296969092,0.2167489296969092,1310,-0.16507741446625038,0.16507741446625038,1017,1066.3333333333333,438
postal_code_G5O,0.0,0.0,2046,-0.3510050442669369,0.3510050442669369,463,-0.3176565080857693,0.3176565080857693,690,1066.3333333333333,1583
postal_code_T9O,0.0,0.0,1233,-0.21400020832205935,0.21400020832205935,1334,-0.3409475225565952,0.3409475225565952,639,1068.6666666666667,695
postal_code_S2E,0.0,0.0,1579,-0.388570162778696,0.388570162778696,383,-0.07605673090118761,0.07605673090118761,1253,1071.6666666666667,1196
postal_code_N7L,0.0,0.0,987,-0.22797188119997278,0.22797188119997278,1210,-0.1635842512246084,0.1635842512246084,1019,1072.0,223
postal_code_R7L,0.0,0.0,1706,-0.24872749213923423,0.24872749213923423,1027,-0.4188504770121194,0.4188504770121194,484,1072.3333333333333,1222
postal_code_R3W,0.0,0.0,694,0.2831104324698491,0.2831104324698491,802,0.0,0.0,1722,1072.6666666666667,1028
postal_code_N5C,0.0,0.0,1156,0.2555918205984991,0.2555918205984991,975,0.13804962721931202,0.13804962721931202,1090,1073.6666666666667,181
postal_code_N7S,0.0,0.0,994,-0.2112539785801846,0.2112539785801846,1357,-0.22672978219436166,0.22672978219436166,875,1075.3333333333333,482
postal_code_T5Z,0.0,0.0,1332,-0.26865024140357424,0.26865024140357424,892,-0.16826949660951454,0.16826949660951454,1012,1078.6666666666667,440
postal_code_A8F,0.0,0.0,548,-0.2915310677287209,0.2915310677287209,743,0.0,0.0,1947,1079.3333333333333,1399
postal_code_G4I,0.0,0.0,2039,-0.3221248437334845,0.3221248437334845,578,-0.34761471186750775,0.34761471186750775,625,1080.6666666666667,1461
postal_code_G7D,0.0,0.0,2064,-0.30257977845343914,0.30257977845343914,683,-0.41123297022104777,0.41123297022104777,497,1081.3333333333333,1567
postal_code_R7U,0.0,0.0,1712,-0.3938524733332685,0.3938524733332685,366,-0.10965126528838984,0.10965126528838984,1167,1081.6666666666667,1346
postal_code_R2Z,0.0,0.0,626,-0.2707940966693905,0.2707940966693905,882,0.0,0.0,1738,1082.0,1112
postal_code_E1O,0.0,0.0,2374,0.46341437092172244,0.46341437092172244,255,0.3529091556728946,0.3529091556728946,618,1082.3333333333333,2119
postal_code_V1K,0.0,0.0,1208,-0.19875504822363277,0.19875504822363277,1476,-0.37760949635965124,0.37760949635965124,574,1086.0,902
postal_code_E5G,0.0,0.0,2579,0.7722836197988703,0.7722836197988703,79,0.3593131132578077,0.3593131132578077,604,1087.3333333333333,2500
postal_code_G8E,0.0,0.0,1947,0.3204050506006424,0.3204050506006424,586,0.29152213089416307,0.29152213089416307,730,1087.6666666666667,1361
postal_code_M8V,0.0,0.0,798,-0.20898925622291178,0.20898925622291178,1378,-0.13831888528276062,0.13831888528276062,1088,1088.0,580
postal_code_P4D,0.0,0.0,580,-0.18439483686043748,0.18439483686043748,1625,-0.1484620429083112,0.1484620429083112,1060,1088.3333333333333,1045
postal_code_R2C,0.0,0.0,651,0.18098255252361342,0.18098255252361342,1669,0.19192686114236832,0.19192686114236832,948,1089.3333333333333,1018
postal_code_M6A,0.0,0.0,934,-0.233272287002006,0.233272287002006,1160,-0.1058685403089909,0.1058685403089909,1176,1090.0,242
postal_code_B8N,0.0,0.0,2411,-0.3894785317353047,0.3894785317353047,382,-0.4193145256239469,0.4193145256239469,483,1092.0,2029
postal_code_S6G,0.0,0.0,1822,-0.4245138936923457,0.4245138936923457,301,-0.11354345281933481,0.11354345281933481,1156,1093.0,1521
postal_code_R2W,0.0,0.0,623,-0.26966214466159333,0.26966214466159333,888,0.0,0.0,1770,1093.6666666666667,1147
postal_code_A8C,0.0,0.0,538,-0.28303439003679126,0.28303439003679126,804,0.0,0.0,1940,1094.0,1402
postal_code_G6J,0.0,0.0,2091,-0.30956837456859787,0.30956837456859787,647,-0.39108687920127766,0.39108687920127766,546,1094.6666666666667,1545
postal_code_P6J,0.0,0.0,480,-0.19507700086339638,0.19507700086339638,1519,-0.06031025744594687,0.06031025744594687,1286,1095.0,1039
postal_code_P4V,0.0,0.0,474,-0.2359568479427313,0.2359568479427313,1133,0.0,0.0,1679,1095.3333333333333,1205
postal_code_H5D,0.0,0.0,2243,-0.5039294021196092,0.5039294021196092,210,-0.2438100622010549,0.2438100622010549,837,1096.6666666666667,2033
postal_code_E2P,0.0,0.0,2343,0.7140197983165432,0.7140197983165432,89,0.2338119181401569,0.2338119181401569,863,1098.3333333333333,2254
postal_code_J6P,0.0,0.0,3122,0.9464954277185007,0.9464954277185007,20,0.7528246718831603,0.7528246718831603,165,1102.3333333333333,3102
postal_code_A7S,0.0,0.0,581,-0.2839536239088368,0.2839536239088368,797,0.0,0.0,1932,1103.3333333333333,1351
postal_code_S1W,0.0,0.0,1548,0.2904582074953527,0.2904582074953527,750,0.16194908010242814,0.16194908010242814,1022,1106.6666666666667,798
postal_code_R9C,0.0,0.0,1623,0.2548865013005119,0.2548865013005119,983,0.2981515337716956,0.2981515337716956,717,1107.6666666666667,906
postal_code_K8U,0.0,0.0,2780,-0.4610643940882492,0.4610643940882492,257,-0.5866981391624874,0.5866981391624874,287,1108.0,2523
postal_code_V9B,0.0,0.0,1432,-0.24254790617322844,0.24254790617322844,1082,-0.25442795168425236,0.25442795168425236,815,1109.6666666666667,617
