Feature,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank
postal_code_G9D,0.0,0.0,2762
postal_code_J6O,0.0,0.0,2763
postal_code_J6N,0.0,0.0,2764
postal_code_J6M,0.0,0.0,2765
postal_code_J6L,0.0,0.0,2766
postal_code_G9I,0.0,0.0,2767
postal_code_J6I,0.0,0.0,2768
postal_code_J5Q,0.0,0.0,2769
postal_code_J6G,0.0,0.0,2770
postal_code_J6E,0.0,0.0,2771
postal_code_J6D,0.0,0.0,2772
postal_code_G9K,0.0,0.0,2773
postal_code_G9L,0.0,0.0,2774
postal_code_J6A,0.0,0.0,2775
postal_code_J5Z,0.0,0.0,2776
postal_code_G9M,0.0,0.0,2777
postal_code_J5X,0.0,0.0,2778
postal_code_G9N,0.0,0.0,2779
postal_code_J5V,0.0,0.0,2780
postal_code_J5U,0.0,0.0,2781
postal_code_G9O,0.0,0.0,2782
postal_code_J5S,0.0,0.0,2783
postal_code_G8X,0.0,0.0,2784
postal_code_J7C,0.0,0.0,2785
postal_code_J7D,0.0,0.0,2786
postal_code_G8U,0.0,0.0,2787
postal_code_J8R,0.0,0.0,2788
postal_code_J8P,0.0,0.0,2789
postal_code_J8O,0.0,0.0,2790
postal_code_G8C,0.0,0.0,2791
postal_code_G8D,0.0,0.0,2792
postal_code_G8G,0.0,0.0,2793
postal_code_J8K,0.0,0.0,2794
postal_code_J8J,0.0,0.0,2795
postal_code_J8I,0.0,0.0,2796
postal_code_J8G,0.0,0.0,2797
postal_code_J8E,0.0,0.0,2798
postal_code_G8I,0.0,0.0,2799
postal_code_J8B,0.0,0.0,2800
postal_code_G8N,0.0,0.0,2801
postal_code_G8O,0.0,0.0,2802
postal_code_G8R,0.0,0.0,2803
postal_code_J7W,0.0,0.0,2804
postal_code_J7V,0.0,0.0,2805
postal_code_J7T,0.0,0.0,2806
postal_code_G8S,0.0,0.0,2807
postal_code_J7Q,0.0,0.0,2808
postal_code_J7P,0.0,0.0,2809
postal_code_J7O,0.0,0.0,2810
postal_code_J7M,0.0,0.0,2811
postal_code_J7K,0.0,0.0,2812
postal_code_J7J,0.0,0.0,2813
postal_code_J7I,0.0,0.0,2814
postal_code_J7H,0.0,0.0,2815
postal_code_J7G,0.0,0.0,2816
postal_code_J5R,0.0,0.0,2817
postal_code_G9P,0.0,0.0,2818
postal_code_J2E,0.0,0.0,2819
postal_code_J3A,0.0,0.0,2820
postal_code_H1H,0.0,0.0,2821
postal_code_H1J,0.0,0.0,2822
postal_code_J3Q,0.0,0.0,2823
postal_code_J3P,0.0,0.0,2824
postal_code_J3O,0.0,0.0,2825
postal_code_H1L,0.0,0.0,2826
postal_code_J3K,0.0,0.0,2827
postal_code_J3J,0.0,0.0,2828
postal_code_J3H,0.0,0.0,2829
postal_code_H1M,0.0,0.0,2830
postal_code_H1O,0.0,0.0,2831
postal_code_J3D,0.0,0.0,2832
postal_code_J3C,0.0,0.0,2833
postal_code_J3B,0.0,0.0,2834
postal_code_H1P,0.0,0.0,2835
postal_code_G9R,0.0,0.0,2836
postal_code_H1Q,0.0,0.0,2837
postal_code_J2W,0.0,0.0,2838
postal_code_H1S,0.0,0.0,2839
postal_code_J2S,0.0,0.0,2840
postal_code_J2R,0.0,0.0,2841
postal_code_H1T,0.0,0.0,2842
postal_code_J2P,0.0,0.0,2843
postal_code_H1U,0.0,0.0,2844
postal_code_H1V,0.0,0.0,2845
postal_code_J2M,0.0,0.0,2846
postal_code_H1X,0.0,0.0,2847
postal_code_J2I,0.0,0.0,2848
postal_code_J2G,0.0,0.0,2849
postal_code_J2F,0.0,0.0,2850
postal_code_J3U,0.0,0.0,2851
postal_code_J3X,0.0,0.0,2852
postal_code_J3Y,0.0,0.0,2853
postal_code_H1E,0.0,0.0,2854
postal_code_J5M,0.0,0.0,2855
postal_code_J5K,0.0,0.0,2856
postal_code_J5J,0.0,0.0,2857
postal_code_J5I,0.0,0.0,2858
postal_code_J5G,0.0,0.0,2859
postal_code_G9T,0.0,0.0,2860
postal_code_J5E,0.0,0.0,2861
postal_code_J5C,0.0,0.0,2862
postal_code_J5B,0.0,0.0,2863
postal_code_J5A,0.0,0.0,2864
postal_code_J4Z,0.0,0.0,2865
postal_code_J4Y,0.0,0.0,2866
postal_code_J4U,0.0,0.0,2867
postal_code_J4T,0.0,0.0,2868
postal_code_J4S,0.0,0.0,2869
postal_code_J4R,0.0,0.0,2870
postal_code_J4Q,0.0,0.0,2871
postal_code_G9Y,0.0,0.0,2872
postal_code_J4N,0.0,0.0,2873
postal_code_J4M,0.0,0.0,2874
postal_code_G9Z,0.0,0.0,2875
postal_code_J4K,0.0,0.0,2876
postal_code_J4I,0.0,0.0,2877
postal_code_J4H,0.0,0.0,2878
postal_code_H1A,0.0,0.0,2879
postal_code_H1B,0.0,0.0,2880
postal_code_J4D,0.0,0.0,2881
postal_code_H1C,0.0,0.0,2882
postal_code_H1D,0.0,0.0,2883
postal_code_L4S,0.0,0.0,2884
postal_code_L4V,0.0,0.0,2885
postal_code_C5R,0.0,0.0,2886
postal_code_N3P,0.0,0.0,2887
postal_code_N4G,0.0,0.0,2888
postal_code_N4F,0.0,0.0,2889
postal_code_N4E,0.0,0.0,2890
postal_code_N4D,0.0,0.0,2891
postal_code_E1Y,0.0,0.0,2892
postal_code_N4A,0.0,0.0,2893
postal_code_N3Z,0.0,0.0,2894
postal_code_N3Y,0.0,0.0,2895
postal_code_N3W,0.0,0.0,2896
postal_code_N3U,0.0,0.0,2897
postal_code_N3T,0.0,0.0,2898
postal_code_E2A,0.0,0.0,2899
postal_code_N3R,0.0,0.0,2900
postal_code_N3Q,0.0,0.0,2901
postal_code_E2B,0.0,0.0,2902
postal_code_E1X,0.0,0.0,2903
postal_code_N3M,0.0,0.0,2904
postal_code_N3L,0.0,0.0,2905
postal_code_N3K,0.0,0.0,2906
postal_code_N3I,0.0,0.0,2907
postal_code_E2C,0.0,0.0,2908
postal_code_N3G,0.0,0.0,2909
postal_code_N3F,0.0,0.0,2910
postal_code_E2E,0.0,0.0,2911
postal_code_N3D,0.0,0.0,2912
postal_code_N3C,0.0,0.0,2913
postal_code_E2F,0.0,0.0,2914
postal_code_N3A,0.0,0.0,2915
postal_code_N2Z,0.0,0.0,2916
postal_code_N2Y,0.0,0.0,2917
postal_code_N4I,0.0,0.0,2918
postal_code_E1T,0.0,0.0,2919
postal_code_E4F,0.0,0.0,2920
postal_code_E1B,0.0,0.0,2921
postal_code_N5X,0.0,0.0,2922
postal_code_N5U,0.0,0.0,2923
postal_code_N5T,0.0,0.0,2924
postal_code_C9Q,0.0,0.0,2925
postal_code_C9R,0.0,0.0,2926
postal_code_N5Q,0.0,0.0,2927
postal_code_N5P,0.0,0.0,2928
postal_code_C9S,0.0,0.0,2929
postal_code_C9U,0.0,0.0,2930
postal_code_N5M,0.0,0.0,2931
postal_code_C9Y,0.0,0.0,2932
postal_code_N5K,0.0,0.0,2933
postal_code_C9Z,0.0,0.0,2934
postal_code_N5I,0.0,0.0,2935
postal_code_N5G,0.0,0.0,2936
postal_code_N4N,0.0,0.0,2937
postal_code_N5D,0.0,0.0,2938
postal_code_N5B,0.0,0.0,2939
postal_code_E1D,0.0,0.0,2940
postal_code_E1E,0.0,0.0,2941
postal_code_N4X,0.0,0.0,2942
postal_code_E1G,0.0,0.0,2943
postal_code_E1H,0.0,0.0,2944
postal_code_N4U,0.0,0.0,2945
postal_code_N4T,0.0,0.0,2946
postal_code_N4S,0.0,0.0,2947
postal_code_E1M,0.0,0.0,2948
postal_code_N4Q,0.0,0.0,2949
postal_code_E1P,0.0,0.0,2950
postal_code_E1Q,0.0,0.0,2951
postal_code_N2X,0.0,0.0,2952
postal_code_N2W,0.0,0.0,2953
postal_code_N2V,0.0,0.0,2954
postal_code_E3X,0.0,0.0,2955
postal_code_E3M,0.0,0.0,2956
postal_code_N1G,0.0,0.0,2957
postal_code_N1F,0.0,0.0,2958
postal_code_N1D,0.0,0.0,2959
postal_code_N1C,0.0,0.0,2960
postal_code_E3O,0.0,0.0,2961
postal_code_M9Y,0.0,0.0,2962
postal_code_E3Q,0.0,0.0,2963
postal_code_E3R,0.0,0.0,2964
postal_code_M9U,0.0,0.0,2965
postal_code_E3S,0.0,0.0,2966
postal_code_M9R,0.0,0.0,2967
postal_code_E3U,0.0,0.0,2968
postal_code_M9P,0.0,0.0,2969
postal_code_M9N,0.0,0.0,2970
postal_code_N2U,0.0,0.0,2971
postal_code_M9M,0.0,0.0,2972
postal_code_E3Y,0.0,0.0,2973
postal_code_E3Z,0.0,0.0,2974
postal_code_M9J,0.0,0.0,2975
postal_code_M9I,0.0,0.0,2976
postal_code_M9G,0.0,0.0,2977
postal_code_M9F,0.0,0.0,2978
postal_code_M9E,0.0,0.0,2979
postal_code_M9D,0.0,0.0,2980
postal_code_M9C,0.0,0.0,2981
postal_code_E4C,0.0,0.0,2982
postal_code_M9A,0.0,0.0,2983
postal_code_E4D,0.0,0.0,2984
postal_code_M8Y,0.0,0.0,2985
postal_code_E3G,0.0,0.0,2986
postal_code_N1J,0.0,0.0,2987
postal_code_E3F,0.0,0.0,2988
postal_code_N1L,0.0,0.0,2989
postal_code_N2S,0.0,0.0,2990
postal_code_N2P,0.0,0.0,2991
postal_code_N2N,0.0,0.0,2992
postal_code_N2M,0.0,0.0,2993
postal_code_E2N,0.0,0.0,2994
postal_code_N2K,0.0,0.0,2995
postal_code_E2T,0.0,0.0,2996
postal_code_E2U,0.0,0.0,2997
postal_code_E2X,0.0,0.0,2998
postal_code_E2Y,0.0,0.0,2999
postal_code_N2F,0.0,0.0,3000
postal_code_E3A,0.0,0.0,3001
postal_code_N2D,0.0,0.0,3002
postal_code_N2C,0.0,0.0,3003
postal_code_N2B,0.0,0.0,3004
postal_code_N2A,0.0,0.0,3005
postal_code_N1Z,0.0,0.0,3006
postal_code_N1Y,0.0,0.0,3007
postal_code_N1X,0.0,0.0,3008
postal_code_E3D,0.0,0.0,3009
postal_code_N1V,0.0,0.0,3010
postal_code_N1U,0.0,0.0,3011
postal_code_E3E,0.0,0.0,3012
postal_code_N1S,0.0,0.0,3013
postal_code_N1R,0.0,0.0,3014
postal_code_N1Q,0.0,0.0,3015
postal_code_N1P,0.0,0.0,3016
postal_code_N1N,0.0,0.0,3017
postal_code_N1M,0.0,0.0,3018
postal_code_N5Y,0.0,0.0,3019
postal_code_N5Z,0.0,0.0,3020
postal_code_N6A,0.0,0.0,3021
postal_code_N9Z,0.0,0.0,3022
postal_code_P1R,0.0,0.0,3023
postal_code_P1Q,0.0,0.0,3024
postal_code_C6W,0.0,0.0,3025
postal_code_C6X,0.0,0.0,3026
postal_code_P1N,0.0,0.0,3027
postal_code_P1M,0.0,0.0,3028
postal_code_C6Y,0.0,0.0,3029
postal_code_P1K,0.0,0.0,3030
postal_code_P1J,0.0,0.0,3031
postal_code_P1H,0.0,0.0,3032
postal_code_C6Z,0.0,0.0,3033
postal_code_C7A,0.0,0.0,3034
postal_code_C7B,0.0,0.0,3035
postal_code_P1B,0.0,0.0,3036
postal_code_C7D,0.0,0.0,3037
postal_code_N9E,0.0,0.0,3038
postal_code_C7G,0.0,0.0,3039
postal_code_N9W,0.0,0.0,3040
postal_code_N9U,0.0,0.0,3041
postal_code_C7O,0.0,0.0,3042
postal_code_N9S,0.0,0.0,3043
postal_code_N9R,0.0,0.0,3044
postal_code_C7Q,0.0,0.0,3045
postal_code_N9O,0.0,0.0,3046
postal_code_N9M,0.0,0.0,3047
postal_code_N9L,0.0,0.0,3048
postal_code_N9K,0.0,0.0,3049
postal_code_N9J,0.0,0.0,3050
postal_code_N9H,0.0,0.0,3051
postal_code_N9G,0.0,0.0,3052
postal_code_C6V,0.0,0.0,3053
postal_code_P1T,0.0,0.0,3054
postal_code_P1U,0.0,0.0,3055
postal_code_C6T,0.0,0.0,3056
postal_code_C5T,0.0,0.0,3057
postal_code_P3A,0.0,0.0,3058
postal_code_P2Z,0.0,0.0,3059
postal_code_C5X,0.0,0.0,3060
postal_code_P2X,0.0,0.0,3061
postal_code_P2V,0.0,0.0,3062
postal_code_C6A,0.0,0.0,3063
postal_code_P2T,0.0,0.0,3064
postal_code_P2S,0.0,0.0,3065
postal_code_P2R,0.0,0.0,3066
postal_code_P2Q,0.0,0.0,3067
postal_code_P2P,0.0,0.0,3068
postal_code_P2O,0.0,0.0,3069
postal_code_P2N,0.0,0.0,3070
postal_code_C6C,0.0,0.0,3071
postal_code_P2L,0.0,0.0,3072
postal_code_P2K,0.0,0.0,3073
postal_code_P2J,0.0,0.0,3074
postal_code_C6N,0.0,0.0,3075
postal_code_P2H,0.0,0.0,3076
postal_code_P2F,0.0,0.0,3077
postal_code_P2E,0.0,0.0,3078
postal_code_C6Q,0.0,0.0,3079
postal_code_P2C,0.0,0.0,3080
postal_code_C6R,0.0,0.0,3081
postal_code_P2A,0.0,0.0,3082
postal_code_P1Y,0.0,0.0,3083
postal_code_P1X,0.0,0.0,3084
postal_code_P1W,0.0,0.0,3085
postal_code_N9F,0.0,0.0,3086
postal_code_N9D,0.0,0.0,3087
postal_code_N6B,0.0,0.0,3088
postal_code_C9C,0.0,0.0,3089
postal_code_N7K,0.0,0.0,3090
postal_code_N7J,0.0,0.0,3091
postal_code_N7I,0.0,0.0,3092
postal_code_N7H,0.0,0.0,3093
postal_code_C8U,0.0,0.0,3094
postal_code_N7F,0.0,0.0,3095
postal_code_C8Z,0.0,0.0,3096
postal_code_N7D,0.0,0.0,3097
postal_code_N7C,0.0,0.0,3098
postal_code_N7B,0.0,0.0,3099
postal_code_C9A,0.0,0.0,3100
postal_code_N6Z,0.0,0.0,3101
postal_code_N6Y,0.0,0.0,3102
postal_code_N6W,0.0,0.0,3103
postal_code_N6U,0.0,0.0,3104
postal_code_N9C,0.0,0.0,3105
postal_code_C9G,0.0,0.0,3106
postal_code_H4L,0.0,0.0,3107
postal_code_N6R,0.0,0.0,3108
postal_code_N6Q,0.0,0.0,3109
postal_code_N6O,0.0,0.0,3110
postal_code_N6N,0.0,0.0,3111
postal_code_N6M,0.0,0.0,3112
postal_code_N6L,0.0,0.0,3113
postal_code_N6J,0.0,0.0,3114
postal_code_N6I,0.0,0.0,3115
postal_code_N6G,0.0,0.0,3116
postal_code_C9M,0.0,0.0,3117
postal_code_C9O,0.0,0.0,3118
postal_code_N6C,0.0,0.0,3119
postal_code_C8O,0.0,0.0,3120
postal_code_N7N,0.0,0.0,3121
postal_code_C8N,0.0,0.0,3122
postal_code_N7Q,0.0,0.0,3123
postal_code_C7S,0.0,0.0,3124
postal_code_N9A,0.0,0.0,3125
postal_code_C7T,0.0,0.0,3126
postal_code_N8Y,0.0,0.0,3127
postal_code_N8X,0.0,0.0,3128
postal_code_C7V,0.0,0.0,3129
postal_code_C7W,0.0,0.0,3130
postal_code_N8U,0.0,0.0,3131
postal_code_C7X,0.0,0.0,3132
postal_code_C8C,0.0,0.0,3133
postal_code_C8D,0.0,0.0,3134
postal_code_N8K,0.0,0.0,3135
postal_code_N8J,0.0,0.0,3136
postal_code_C8J,0.0,0.0,3137
postal_code_N8H,0.0,0.0,3138
postal_code_N8G,0.0,0.0,3139
postal_code_N8F,0.0,0.0,3140
postal_code_N8E,0.0,0.0,3141
postal_code_N8D,0.0,0.0,3142
postal_code_N8B,0.0,0.0,3143
postal_code_N8A,0.0,0.0,3144
postal_code_C8K,0.0,0.0,3145
postal_code_N7X,0.0,0.0,3146
postal_code_N7W,0.0,0.0,3147
postal_code_N7V,0.0,0.0,3148
postal_code_N7U,0.0,0.0,3149
postal_code_N7T,0.0,0.0,3150
postal_code_C8M,0.0,0.0,3151
postal_code_N7R,0.0,0.0,3152
postal_code_E4E,0.0,0.0,3153
postal_code_M8T,0.0,0.0,3154
postal_code_L4W,0.0,0.0,3155
postal_code_L9F,0.0,0.0,3156
postal_code_L9Z,0.0,0.0,3157
postal_code_E8J,0.0,0.0,3158
postal_code_L9U,0.0,0.0,3159
postal_code_E8K,0.0,0.0,3160
postal_code_L9S,0.0,0.0,3161
postal_code_L9Q,0.0,0.0,3162
postal_code_E8M,0.0,0.0,3163
postal_code_L9O,0.0,0.0,3164
postal_code_E8P,0.0,0.0,3165
postal_code_L9M,0.0,0.0,3166
postal_code_E8R,0.0,0.0,3167
postal_code_L9J,0.0,0.0,3168
postal_code_L9H,0.0,0.0,3169
postal_code_E8V,0.0,0.0,3170
postal_code_E8X,0.0,0.0,3171
postal_code_E8G,0.0,0.0,3172
postal_code_E8Z,0.0,0.0,3173
postal_code_L9B,0.0,0.0,3174
postal_code_L9A,0.0,0.0,3175
postal_code_L8Z,0.0,0.0,3176
postal_code_L8Y,0.0,0.0,3177
postal_code_L8X,0.0,0.0,3178
postal_code_E9A,0.0,0.0,3179
postal_code_E9C,0.0,0.0,3180
postal_code_L8T,0.0,0.0,3181
postal_code_L8S,0.0,0.0,3182
postal_code_E9H,0.0,0.0,3183
postal_code_E9I,0.0,0.0,3184
postal_code_L8N,0.0,0.0,3185
postal_code_L8M,0.0,0.0,3186
postal_code_M1B,0.0,0.0,3187
postal_code_E8F,0.0,0.0,3188
postal_code_E4J,0.0,0.0,3189
postal_code_E7X,0.0,0.0,3190
postal_code_M2O,0.0,0.0,3191
postal_code_E7R,0.0,0.0,3192
postal_code_M2L,0.0,0.0,3193
postal_code_M2K,0.0,0.0,3194
postal_code_M2J,0.0,0.0,3195
postal_code_M2H,0.0,0.0,3196
postal_code_E7S,0.0,0.0,3197
postal_code_E7T,0.0,0.0,3198
postal_code_E7U,0.0,0.0,3199
postal_code_E7W,0.0,0.0,3200
postal_code_M2A,0.0,0.0,3201
postal_code_M1Z,0.0,0.0,3202
postal_code_M1Y,0.0,0.0,3203
postal_code_M1X,0.0,0.0,3204
postal_code_M1V,0.0,0.0,3205
postal_code_E8E,0.0,0.0,3206
postal_code_M1U,0.0,0.0,3207
postal_code_M1T,0.0,0.0,3208
postal_code_M1R,0.0,0.0,3209
postal_code_M1Q,0.0,0.0,3210
postal_code_M1P,0.0,0.0,3211
postal_code_E7Z,0.0,0.0,3212
postal_code_M1N,0.0,0.0,3213
postal_code_E8C,0.0,0.0,3214
postal_code_M1L,0.0,0.0,3215
postal_code_M1K,0.0,0.0,3216
postal_code_M1J,0.0,0.0,3217
postal_code_M1I,0.0,0.0,3218
postal_code_M1H,0.0,0.0,3219
postal_code_M1G,0.0,0.0,3220
postal_code_L8J,0.0,0.0,3221
postal_code_L8I,0.0,0.0,3222
postal_code_L8H,0.0,0.0,3223
postal_code_L5Q,0.0,0.0,3224
postal_code_L6N,0.0,0.0,3225
postal_code_L6M,0.0,0.0,3226
postal_code_G1N,0.0,0.0,3227
postal_code_L6K,0.0,0.0,3228
postal_code_G1O,0.0,0.0,3229
postal_code_L6I,0.0,0.0,3230
postal_code_L6G,0.0,0.0,3231
postal_code_L6F,0.0,0.0,3232
postal_code_L6B,0.0,0.0,3233
postal_code_L5Z,0.0,0.0,3234
postal_code_G1P,0.0,0.0,3235
postal_code_L5W,0.0,0.0,3236
postal_code_G1U,0.0,0.0,3237
postal_code_L5T,0.0,0.0,3238
postal_code_L5P,0.0,0.0,3239
postal_code_L8G,0.0,0.0,3240
postal_code_L5O,0.0,0.0,3241
postal_code_G1W,0.0,0.0,3242
postal_code_L5L,0.0,0.0,3243
postal_code_L5K,0.0,0.0,3244
postal_code_L5J,0.0,0.0,3245
postal_code_L5H,0.0,0.0,3246
postal_code_L5G,0.0,0.0,3247
postal_code_L5F,0.0,0.0,3248
postal_code_L5E,0.0,0.0,3249
postal_code_L5D,0.0,0.0,3250
postal_code_L5B,0.0,0.0,3251
postal_code_L5A,0.0,0.0,3252
postal_code_L4Z,0.0,0.0,3253
postal_code_G1X,0.0,0.0,3254
postal_code_G1K,0.0,0.0,3255
postal_code_G1F,0.0,0.0,3256
postal_code_G1E,0.0,0.0,3257
postal_code_L6W,0.0,0.0,3258
postal_code_E9K,0.0,0.0,3259
postal_code_L8E,0.0,0.0,3260
postal_code_E9L,0.0,0.0,3261
postal_code_L8C,0.0,0.0,3262
postal_code_E9M,0.0,0.0,3263
postal_code_E9N,0.0,0.0,3264
postal_code_L7X,0.0,0.0,3265
postal_code_L7U,0.0,0.0,3266
postal_code_E9O,0.0,0.0,3267
postal_code_L7S,0.0,0.0,3268
postal_code_E9P,0.0,0.0,3269
postal_code_L7Q,0.0,0.0,3270
postal_code_L7P,0.0,0.0,3271
postal_code_E9Q,0.0,0.0,3272
postal_code_L7N,0.0,0.0,3273
postal_code_E9R,0.0,0.0,3274
postal_code_L7L,0.0,0.0,3275
postal_code_L7K,0.0,0.0,3276
postal_code_L7J,0.0,0.0,3277
postal_code_E9U,0.0,0.0,3278
postal_code_E9V,0.0,0.0,3279
postal_code_L7G,0.0,0.0,3280
postal_code_L7F,0.0,0.0,3281
postal_code_L7E,0.0,0.0,3282
postal_code_L7D,0.0,0.0,3283
postal_code_L7C,0.0,0.0,3284
postal_code_E9X,0.0,0.0,3285
postal_code_L7A,0.0,0.0,3286
postal_code_L6Z,0.0,0.0,3287
postal_code_M2P,0.0,0.0,3288
postal_code_M2Q,0.0,0.0,3289
postal_code_M2R,0.0,0.0,3290
postal_code_E5M,0.0,0.0,3291
postal_code_M7I,0.0,0.0,3292
postal_code_E5D,0.0,0.0,3293
postal_code_M7G,0.0,0.0,3294
postal_code_M7F,0.0,0.0,3295
postal_code_E5E,0.0,0.0,3296
postal_code_M7D,0.0,0.0,3297
postal_code_E5F,0.0,0.0,3298
postal_code_E5H,0.0,0.0,3299
postal_code_M6Z,0.0,0.0,3300
postal_code_M6Y,0.0,0.0,3301
postal_code_E5I,0.0,0.0,3302
postal_code_E5J,0.0,0.0,3303
postal_code_E5K,0.0,0.0,3304
postal_code_E5L,0.0,0.0,3305
postal_code_M6Q,0.0,0.0,3306
postal_code_M5Z,0.0,0.0,3307
postal_code_E5N,0.0,0.0,3308
postal_code_M6O,0.0,0.0,3309
postal_code_M6N,0.0,0.0,3310
postal_code_M6M,0.0,0.0,3311
postal_code_M6L,0.0,0.0,3312
postal_code_M6K,0.0,0.0,3313
postal_code_M6J,0.0,0.0,3314
postal_code_E5P,0.0,0.0,3315
postal_code_E5R,0.0,0.0,3316
postal_code_E5T,0.0,0.0,3317
postal_code_M6F,0.0,0.0,3318
postal_code_E5U,0.0,0.0,3319
postal_code_M6D,0.0,0.0,3320
postal_code_M6C,0.0,0.0,3321
postal_code_M7J,0.0,0.0,3322
postal_code_M7K,0.0,0.0,3323
postal_code_M7L,0.0,0.0,3324
postal_code_M7M,0.0,0.0,3325
postal_code_M8R,0.0,0.0,3326
postal_code_M8Q,0.0,0.0,3327
postal_code_M8P,0.0,0.0,3328
postal_code_E4K,0.0,0.0,3329
postal_code_M8N,0.0,0.0,3330
postal_code_M8M,0.0,0.0,3331
postal_code_M8L,0.0,0.0,3332
postal_code_M8K,0.0,0.0,3333
postal_code_M8J,0.0,0.0,3334
postal_code_M8I,0.0,0.0,3335
postal_code_M8H,0.0,0.0,3336
postal_code_M8G,0.0,0.0,3337
postal_code_M8F,0.0,0.0,3338
postal_code_M8E,0.0,0.0,3339
postal_code_M8C,0.0,0.0,3340
postal_code_M8A,0.0,0.0,3341
postal_code_E4O,0.0,0.0,3342
postal_code_E4R,0.0,0.0,3343
postal_code_M7X,0.0,0.0,3344
postal_code_E4U,0.0,0.0,3345
postal_code_E4V,0.0,0.0,3346
postal_code_E4W,0.0,0.0,3347
postal_code_M7T,0.0,0.0,3348
postal_code_M7S,0.0,0.0,3349
postal_code_E4Y,0.0,0.0,3350
postal_code_E5B,0.0,0.0,3351
postal_code_M7P,0.0,0.0,3352
postal_code_M7O,0.0,0.0,3353
postal_code_E5C,0.0,0.0,3354
postal_code_M6B,0.0,0.0,3355
postal_code_E6A,0.0,0.0,3356
postal_code_M2U,0.0,0.0,3357
postal_code_E7K,0.0,0.0,3358
postal_code_M4C,0.0,0.0,3359
postal_code_M4A,0.0,0.0,3360
postal_code_E7A,0.0,0.0,3361
postal_code_M3Y,0.0,0.0,3362
postal_code_E7B,0.0,0.0,3363
postal_code_M3W,0.0,0.0,3364
postal_code_M3V,0.0,0.0,3365
postal_code_E7C,0.0,0.0,3366
postal_code_E7D,0.0,0.0,3367
postal_code_M3R,0.0,0.0,3368
postal_code_E7F,0.0,0.0,3369
postal_code_E7G,0.0,0.0,3370
postal_code_E7I,0.0,0.0,3371
postal_code_M3N,0.0,0.0,3372
postal_code_M3L,0.0,0.0,3373
postal_code_M5U,0.0,0.0,3374
postal_code_M3K,0.0,0.0,3375
postal_code_M3J,0.0,0.0,3376
postal_code_M3I,0.0,0.0,3377
postal_code_M3H,0.0,0.0,3378
postal_code_M3G,0.0,0.0,3379
postal_code_M3F,0.0,0.0,3380
postal_code_E7L,0.0,0.0,3381
postal_code_M3C,0.0,0.0,3382
postal_code_M3B,0.0,0.0,3383
postal_code_M3A,0.0,0.0,3384
postal_code_M2Y,0.0,0.0,3385
postal_code_M2X,0.0,0.0,3386
postal_code_E7O,0.0,0.0,3387
postal_code_E7Q,0.0,0.0,3388
postal_code_M4D,0.0,0.0,3389
postal_code_M4E,0.0,0.0,3390
postal_code_M4F,0.0,0.0,3391
postal_code_M4G,0.0,0.0,3392
postal_code_M5T,0.0,0.0,3393
postal_code_M5S,0.0,0.0,3394
postal_code_E6B,0.0,0.0,3395
postal_code_M5Q,0.0,0.0,3396
postal_code_M5P,0.0,0.0,3397
postal_code_E6C,0.0,0.0,3398
postal_code_E6D,0.0,0.0,3399
postal_code_M5L,0.0,0.0,3400
postal_code_M5K,0.0,0.0,3401
postal_code_M5J,0.0,0.0,3402
postal_code_M5H,0.0,0.0,3403
postal_code_E6H,0.0,0.0,3404
postal_code_E6I,0.0,0.0,3405
postal_code_E6J,0.0,0.0,3406
postal_code_E6K,0.0,0.0,3407
postal_code_E6Q,0.0,0.0,3408
postal_code_M4V,0.0,0.0,3409
postal_code_M4T,0.0,0.0,3410
postal_code_M4S,0.0,0.0,3411
postal_code_E6R,0.0,0.0,3412
postal_code_M4Q,0.0,0.0,3413
postal_code_E6S,0.0,0.0,3414
postal_code_E6T,0.0,0.0,3415
postal_code_M4M,0.0,0.0,3416
postal_code_M4L,0.0,0.0,3417
postal_code_E6V,0.0,0.0,3418
postal_code_E6X,0.0,0.0,3419
postal_code_M4I,0.0,0.0,3420
postal_code_M4H,0.0,0.0,3421
postal_code_L5S,0.0,0.0,3422
